location,total_sqft,bath,price,bhk
TC PALAYA,1800.0,2,80.0,2
TC PALAYA,1200.0,2,66.0,3
TC PALAYA,1200.0,3,66.0,3
TC PALAYA,1500.0,3,83.0,3
TC PALAYA,1240.0,2,60.0,2
TC PALAYA,1500.0,2,75.0,2
TC PALAYA,1000.0,2,64.0,2
TC PALAYA,1200.0,2,66.5,3
TC PALAYA,1200.0,2,66.0,3
TC PALAYA,1200.0,2,65.0,2
TC PALAYA,1350.0,2,75.0,3
TC PALAYA,1200.0,2,70.0,2
TC PALAYA,1200.0,2,70.0,2
TC PALAYA,1500.0,2,100.0,3
TC PALAYA,1000.0,2,70.0,2
TC PALAYA,4800.0,3,302.0,4
TC PALAYA,1126.0,2,39.4,2
THANISANDRA,1411.0,3,100.0,3
THANISANDRA,777.0,1,38.535,1
THANISANDRA,933.0,2,55.0,2
THANISANDRA,1732.0,3,112.0,3
THANISANDRA,663.0,1,46.0,1
THANISANDRA,1265.0,2,79.0,3
THANISANDRA,923.0,1,60.84,1
THANISANDRA,1697.0,3,115.0,3
THANISANDRA,1651.0,3,97.38,3
THANISANDRA,1546.0,3,95.0,3
THANISANDRA,1595.0,3,105.0,3
THANISANDRA,662.0,1,45.0,1
THANISANDRA,1265.0,2,85.0,2
THANISANDRA,2050.0,3,145.0,3
THANISANDRA,693.0,1,34.3,1
THANISANDRA,1573.0,3,95.0,3
THANISANDRA,1996.0,4,123.0,3
THANISANDRA,1564.0,3,100.0,3
THANISANDRA,2144.0,3,145.0,3
THANISANDRA,2695.0,4,188.0,4
THANISANDRA,1697.0,3,114.0,3
THANISANDRA,1380.0,1,62.1,1
THANISANDRA,1800.0,4,125.0,3
THANISANDRA,1261.0,2,80.0,3
THANISANDRA,1093.0,2,72.0,2
THANISANDRA,933.0,2,58.0,1
THANISANDRA,1491.0,3,88.0,3
THANISANDRA,1411.0,3,93.04,3
THANISANDRA,1573.0,3,98.0,3
THANISANDRA,1265.0,2,83.0,2
THANISANDRA,760.0,1,50.4,1
THANISANDRA,1564.0,3,105.0,3
THANISANDRA,1262.0,2,83.0,3
THANISANDRA,777.0,1,38.46,1
THANISANDRA,1056.0,2,70.0,2
THANISANDRA,1801.0,3,115.0,3
THANISANDRA,510.0,1,25.25,1
THANISANDRA,1411.0,3,93.15,3
THANISANDRA,662.0,1,38.0,1
THANISANDRA,1245.0,2,83.05,2
THANISANDRA,1098.0,2,74.0,2
THANISANDRA,1702.0,3,115.0,3
THANISANDRA,580.0,1,27.5,1
THANISANDRA,1935.0,4,122.0,3
THANISANDRA,1948.0,3,130.0,3
THANISANDRA,1917.0,4,113.0,3
THANISANDRA,1276.0,2,75.0,2
THANISANDRA,1296.0,2,83.0,2
THANISANDRA,1183.0,2,77.3,2
THANISANDRA,1917.0,3,122.0,3
THANISANDRA,760.0,1,50.3,1
THANISANDRA,1056.0,2,68.0,2
THANISANDRA,445.0,1,28.0,1
THANISANDRA,1948.0,4,129.0,4
THANISANDRA,663.0,1,46.1,1
THANISANDRA,1965.0,4,125.0,3
THANISANDRA,1093.0,2,70.0,2
THANISANDRA,965.0,2,67.0,2
THANISANDRA,1930.0,4,120.0,3
THANISANDRA,760.0,1,50.0,1
THANISANDRA,3216.0,4,226.0,4
THANISANDRA,1996.0,3,135.0,3
THANISANDRA,923.0,1,45.69,1
THANISANDRA,1702.0,3,120.0,3
THANISANDRA,3500.0,5,160.0,6
THANISANDRA,1595.0,3,110.0,3
THANISANDRA,776.5,2,48.145,1
THANISANDRA,1265.0,2,78.0,2
THANISANDRA,784.0,1,35.285,1
THANISANDRA,934.0,2,55.0,2
THANISANDRA,663.0,1,32.82,1
THANISANDRA,662.0,1,42.0,1
THANISANDRA,1265.0,2,82.0,2
THANISANDRA,933.0,1,61.0,1
THANISANDRA,1698.0,3,107.0,3
THANISANDRA,1093.0,2,68.1,2
THANISANDRA,1917.0,3,110.0,3
THANISANDRA,1698.0,3,102.0,3
THANISANDRA,1702.0,3,107.0,3
THANISANDRA,965.0,2,56.0,2
THANISANDRA,693.0,1,34.3,1
THANISANDRA,1801.0,3,115.0,3
THANISANDRA,933.0,2,66.0,2
THIGALARAPALYA,1400.0,2,105.0,2
THIGALARAPALYA,1418.0,2,105.0,2
THIGALARAPALYA,1418.0,2,106.0,2
THIGALARAPALYA,1418.0,2,105.0,2
THIGALARAPALYA,3362.0,5,249.0,4
THIGALARAPALYA,1418.0,2,103.0,2
THIGALARAPALYA,2072.0,4,155.0,3
THIGALARAPALYA,4190.0,4,325.0,4
THIGALARAPALYA,2072.0,4,157.0,3
THIGALARAPALYA,2072.0,4,159.0,3
THIGALARAPALYA,2072.0,4,160.0,3
THIGALARAPALYA,1418.0,2,104.0,2
THUBARAHALLI,975.0,2,50.0,2
THUBARAHALLI,1584.0,3,101.0,3
THUBARAHALLI,3800.0,4,239.0,4
THUBARAHALLI,975.0,2,55.0,2
THUBARAHALLI,1330.0,2,75.0,2
THUBARAHALLI,1185.0,2,65.0,2
THUBARAHALLI,1216.0,2,80.0,2
THUBARAHALLI,1085.0,2,70.0,2
THUBARAHALLI,1200.0,2,79.0,2
TUMKUR ROAD,1027.0,2,68.62,2
TUMKUR ROAD,1027.0,2,60.0,2
TUMKUR ROAD,708.0,2,32.0,2
TUMKUR ROAD,1416.0,3,94.0,3
TUMKUR ROAD,992.0,2,60.0,2
TUMKUR ROAD,1240.0,2,83.0,3
TUMKUR ROAD,1066.0,2,52.5,2
TUMKUR ROAD,1240.0,2,79.0,3
TUMKUR ROAD,1354.0,3,85.86,3
TUMKUR ROAD,1354.0,3,90.0,3
TUMKUR ROAD,1586.0,3,100.0,3
TUMKUR ROAD,1500.0,3,100.0,3
TUMKUR ROAD,1459.0,2,95.0,3
TUMKUR ROAD,1027.0,2,67.0,2
ULSOOR,2135.0,3,170.0,3
ULSOOR,1500.0,2,125.0,3
ULSOOR,1180.0,2,100.0,2
ULSOOR,2000.0,3,185.0,3
ULSOOR,1200.0,2,60.0,2
ULSOOR,1160.0,2,130.0,2
ULSOOR,1275.0,2,120.0,2
ULSOOR,1020.0,3,110.0,3
ULSOOR,2500.0,4,170.0,4
UTTARAHALLI,1290.0,2,56.12,3
UTTARAHALLI,1200.0,2,55.0,2
UTTARAHALLI,1155.0,2,40.43,2
UTTARAHALLI,1107.0,2,45.0,2
UTTARAHALLI,1270.0,2,55.25,3
UTTARAHALLI,1123.0,2,48.0,2
UTTARAHALLI,1380.0,2,42.0,2
UTTARAHALLI,1002.0,2,40.08,2
UTTARAHALLI,1065.0,2,42.59,2
UTTARAHALLI,1330.0,2,58.0,3
UTTARAHALLI,1325.0,2,53.0,2
UTTARAHALLI,1160.0,2,40.6,2
UTTARAHALLI,1284.0,2,53.36,2
UTTARAHALLI,1290.0,2,56.12,3
UTTARAHALLI,1025.0,2,35.88,2
UTTARAHALLI,1280.0,2,60.0,3
UTTARAHALLI,1155.0,2,40.42,2
UTTARAHALLI,1320.0,2,55.44,3
UTTARAHALLI,1328.0,2,56.0,3
UTTARAHALLI,1000.0,2,35.0,2
UTTARAHALLI,1200.0,2,44.0,2
UTTARAHALLI,1425.0,2,64.0,3
UTTARAHALLI,993.0,2,39.71,2
UTTARAHALLI,1125.0,2,48.0,2
UTTARAHALLI,1134.0,2,45.36,2
UTTARAHALLI,1213.0,2,48.0,2
UTTARAHALLI,1008.0,2,45.0,2
UTTARAHALLI,1050.0,2,42.0,2
UTTARAHALLI,1286.0,2,63.0,2
UTTARAHALLI,1330.0,2,57.0,3
UTTARAHALLI,850.0,2,37.93,2
UTTARAHALLI,1500.0,3,68.0,3
UTTARAHALLI,1689.28,3,91.2,3
UTTARAHALLI,980.0,2,45.0,2
UTTARAHALLI,1150.0,2,45.99,2
UTTARAHALLI,1150.0,2,46.0,2
UTTARAHALLI,1160.0,2,40.58,2
UTTARAHALLI,3600.0,6,120.0,6
UTTARAHALLI,1000.0,2,52.0,2
UTTARAHALLI,1125.0,2,47.0,2
UTTARAHALLI,1040.0,2,36.4,2
UTTARAHALLI,1180.0,2,41.3,2
UTTARAHALLI,1100.0,1,45.0,2
UTTARAHALLI,1150.0,2,49.0,2
UTTARAHALLI,1090.0,2,45.0,2
UTTARAHALLI,1250.0,2,55.0,3
UTTARAHALLI,1037.0,2,36.0,2
UTTARAHALLI,1279.0,2,48.0,2
UTTARAHALLI,1175.0,2,47.0,2
UTTARAHALLI,1265.0,2,65.0,3
UTTARAHALLI,1627.86,3,88.0,3
UTTARAHALLI,1020.0,2,45.0,2
UTTARAHALLI,1345.0,2,67.0,2
UTTARAHALLI,882.0,2,30.0,2
UTTARAHALLI,1440.0,2,62.0,3
UTTARAHALLI,900.0,2,35.0,2
UTTARAHALLI,1560.0,3,74.0,3
UTTARAHALLI,1155.0,2,40.6,2
UTTARAHALLI,1125.0,2,47.65,2
UTTARAHALLI,1137.0,2,63.0,2
UTTARAHALLI,1390.0,2,61.16,3
UTTARAHALLI,1300.0,2,60.0,3
UTTARAHALLI,1390.0,2,60.47,3
UTTARAHALLI,1525.0,2,62.82,3
UTTARAHALLI,1300.0,2,55.0,3
UTTARAHALLI,1000.0,2,39.5,2
UTTARAHALLI,1085.0,2,43.0,2
UTTARAHALLI,1101.0,2,45.0,2
UTTARAHALLI,1345.0,2,57.0,3
UTTARAHALLI,1163.0,2,68.0,2
UTTARAHALLI,1685.0,3,85.0,3
UTTARAHALLI,1120.0,2,50.0,2
UTTARAHALLI,1089.0,2,43.55,2
UTTARAHALLI,1200.0,3,50.0,3
UTTARAHALLI,1215.0,2,52.85,3
UTTARAHALLI,1045.0,2,45.0,2
UTTARAHALLI,1025.0,2,35.88,2
UTTARAHALLI,1175.0,2,47.0,2
VARTHUR,1112.0,2,40.0,2
VARTHUR,1280.0,2,65.0,2
VARTHUR,1360.0,2,85.0,3
VARTHUR,1385.0,2,80.0,2
VARTHUR,1180.0,2,55.0,2
VARTHUR,1012.0,2,59.0,2
VARTHUR,1760.0,2,85.0,2
VARTHUR,1024.0,2,42.0,2
VARTHUR,1200.0,3,67.75,3
VARTHUR,1105.0,2,38.0,2
VARTHUR,4500.0,5,300.0,4
VARTHUR,1210.0,2,54.0,2
VARTHUR,977.0,2,36.0,2
VARTHUR,1210.0,2,64.15,2
VARTHUR,1140.0,2,39.9,2
VARTHUR,1250.0,3,71.0,3
VARTHUR,1155.0,2,60.0,2
VARTHUR,1560.0,3,90.0,3
VARTHUR,1200.0,3,68.38,3
VARTHUR,1210.0,2,60.0,2
VARTHUR,1120.0,2,44.24,2
VARTHUR,1140.0,2,55.5,2
VARTHUR,1250.0,2,47.0,2
VARTHUR,1100.0,2,72.0,2
VARTHUR,965.0,2,34.0,2
VARTHUR,1070.0,2,46.0,2
VARTHUR,1090.0,2,48.0,2
VARTHUR,1160.0,2,44.0,2
VARTHUR,1402.0,2,95.0,2
VARTHUR ROAD,1033.0,2,30.47,3
VARTHUR ROAD,1255.0,2,52.76,2
VARTHUR ROAD,900.0,2,27.0,2
VARTHUR ROAD,1033.0,2,32.0,2
VARTHUR ROAD,1247.0,2,58.0,3
VARTHUR ROAD,1140.0,2,49.11,2
VARTHUR ROAD,2760.0,4,155.0,4
VIDYARANYAPURA,2400.0,5,135.0,4
VIDYARANYAPURA,1200.0,2,42.0,2
VIDYARANYAPURA,945.0,2,40.0,2
VIDYARANYAPURA,1440.0,2,95.0,2
VIDYARANYAPURA,1188.0,2,50.0,2
VIDYARANYAPURA,1000.0,2,35.0,2
VIDYARANYAPURA,1440.0,2,70.0,3
VIDYARANYAPURA,1120.0,2,70.0,2
VIDYARANYAPURA,1200.0,2,65.0,3
VIDYARANYAPURA,1050.0,2,50.0,2
VIDYARANYAPURA,2640.0,6,225.0,5
VIDYARANYAPURA,1200.0,2,60.5,2
VIDYARANYAPURA,1062.0,2,38.0,2
VIDYARANYAPURA,1200.0,2,55.0,2
VIDYARANYAPURA,1100.0,2,75.0,3
VIDYARANYAPURA,1100.0,2,41.0,2
VIJAYANAGAR,1180.0,2,86.0,2
VIJAYANAGAR,1046.0,2,75.0,2
VIJAYANAGAR,920.0,2,60.0,2
VIJAYANAGAR,864.0,2,45.0,2
VIJAYANAGAR,1520.0,2,103.0,3
VIJAYANAGAR,1046.0,2,49.06,2
VIJAYANAGAR,1490.0,3,100.0,3
VIJAYANAGAR,1826.0,3,121.0,3
VIJAYANAGAR,1200.0,2,75.0,3
VIJAYANAGAR,2047.0,3,136.0,3
VIJAYANAGAR,606.0,1,34.78,1
VIJAYANAGAR,1200.0,2,62.0,2
VIJAYANAGAR,1527.0,3,115.0,3
VIJAYANAGAR,1352.0,2,68.0,2
VIJAYANAGAR,1450.0,3,100.0,3
VIJAYANAGAR,1739.0,3,116.0,3
VIJAYANAGAR,1019.0,2,58.0,2
VIJAYANAGAR,1704.0,3,110.0,3
VIJAYANAGAR,2400.0,6,125.0,5
VIJAYANAGAR,1580.0,2,134.0,3
VISHVESHWARYA LAYOUT,2000.0,3,90.0,4
VISHVESHWARYA LAYOUT,750.0,1,30.0,1
VISHVESHWARYA LAYOUT,2100.0,6,92.0,6
VITTASANDRA,1246.0,2,63.0,2
VITTASANDRA,1404.0,2,68.8,2
VITTASANDRA,1238.0,2,67.0,2
VITTASANDRA,1404.0,2,71.0,2
VITTASANDRA,1238.0,2,67.32,2
VITTASANDRA,1404.0,2,70.0,2
VITTASANDRA,1246.0,2,68.0,2
VITTASANDRA,1246.0,2,62.3,2
VITTASANDRA,1246.0,2,67.5,2
VITTASANDRA,1404.0,2,75.0,2
VITTASANDRA,1404.0,2,72.0,2
VITTASANDRA,1404.0,2,70.0,2
VITTASANDRA,1259.0,2,67.48,2
VITTASANDRA,1246.0,2,65.0,2
VITTASANDRA,1246.0,2,67.4,2
VITTASANDRA,1246.0,2,67.0,2
VITTASANDRA,1246.0,2,67.3,2
VITTASANDRA,1246.0,2,64.5,2
WHITEFIELD,2956.0,5,234.0,4
WHITEFIELD,630.5,1,32.79,1
WHITEFIELD,1760.0,3,160.0,3
WHITEFIELD,1485.0,2,90.0,2
WHITEFIELD,1346.0,2,96.17,2
WHITEFIELD,1740.0,4,130.0,3
WHITEFIELD,1216.0,2,84.03,2
WHITEFIELD,3117.0,3,261.0,3
WHITEFIELD,1360.0,2,95.0,2
WHITEFIELD,1280.0,2,85.0,2
WHITEFIELD,1320.0,2,95.0,2
WHITEFIELD,1216.0,2,72.5,2
WHITEFIELD,4000.0,4,330.0,4
WHITEFIELD,905.0,1,55.0,1
WHITEFIELD,2400.0,4,143.0,4
WHITEFIELD,1457.0,2,105.0,3
WHITEFIELD,1173.0,2,77.0,2
WHITEFIELD,3227.0,5,250.0,5
WHITEFIELD,3004.0,4,285.0,4
WHITEFIELD,1280.0,2,75.0,2
WHITEFIELD,1655.0,3,120.0,3
WHITEFIELD,4104.0,4,360.0,4
WHITEFIELD,1200.0,3,61.96,3
WHITEFIELD,11890.0,4,700.0,4
WHITEFIELD,1740.0,3,95.0,3
WHITEFIELD,1216.0,2,75.0,2
WHITEFIELD,1639.0,3,107.0,3
WHITEFIELD,905.0,1,62.0,1
WHITEFIELD,905.0,1,50.0,1
WHITEFIELD,530.0,1,29.44,1
WHITEFIELD,1704.0,3,120.0,3
WHITEFIELD,3425.0,5,250.0,4
WHITEFIELD,3410.0,5,253.0,4
WHITEFIELD,1150.0,2,90.0,2
WHITEFIELD,1820.0,3,113.0,3
WHITEFIELD,2830.0,5,160.0,4
WHITEFIELD,605.0,1,40.0,1
WHITEFIELD,1267.0,2,90.33,2
WHITEFIELD,2901.0,4,190.0,3
WHITEFIELD,1396.0,3,74.0,3
WHITEFIELD,709.0,1,34.735,1
WHITEFIELD,6000.0,4,410.0,4
WHITEFIELD,4075.0,5,226.0,4
WHITEFIELD,1216.0,2,79.0,2
WHITEFIELD,1200.0,3,67.77,3
WHITEFIELD,1725.0,3,106.0,3
WHITEFIELD,2225.0,2,125.0,3
WHITEFIELD,2856.0,5,158.5,4
WHITEFIELD,1660.0,3,110.0,3
WHITEFIELD,1280.0,2,75.0,2
WHITEFIELD,1180.0,2,70.0,2
WHITEFIELD,1216.0,2,83.0,2
WHITEFIELD,1200.0,3,67.75,3
WHITEFIELD,1558.0,3,90.0,3
WHITEFIELD,2830.0,4,161.0,4
WHITEFIELD,2500.0,4,155.0,4
WHITEFIELD,1585.0,3,88.0,3
WHITEFIELD,840.0,1,57.0,1
WHITEFIELD,1897.0,3,130.0,3
WHITEFIELD,1275.0,2,65.0,3
WHITEFIELD,1344.0,3,130.0,4
WHITEFIELD,1459.0,2,94.82,2
WHITEFIELD,1545.0,3,79.0,3
WHITEFIELD,2850.0,5,240.0,4
WHITEFIELD,4144.0,5,331.0,5
WHITEFIELD,1118.0,2,75.0,2
WHITEFIELD,825.0,1,44.9,1
WHITEFIELD,3150.0,3,290.0,3
WHITEFIELD,3565.0,4,218.0,4
WHITEFIELD,1350.0,2,88.0,2
WHITEFIELD,1800.0,3,110.0,3
WHITEFIELD,2400.0,4,147.0,4
WHITEFIELD,1250.0,2,82.0,2
WHITEFIELD,2135.0,3,149.0,4
WHITEFIELD,2882.0,5,200.0,4
WHITEFIELD,3252.0,4,230.0,4
WHITEFIELD,2023.0,4,130.0,3
WHITEFIELD,1500.0,3,130.0,3
WHITEFIELD,2268.0,3,163.0,4
WHITEFIELD,5400.0,5,475.0,4
WHITEFIELD,650.0,1,25.0,1
WHITEFIELD,3453.0,4,247.0,4
WHITEFIELD,1790.0,3,100.0,3
WHITEFIELD,950.0,1,50.0,1
WHITEFIELD,1270.0,2,110.0,2
WHITEFIELD,4144.0,4,315.0,4
WHITEFIELD,1230.0,4,80.0,4
WHITEFIELD,1200.0,3,68.5,3
WHITEFIELD,1346.0,2,100.0,3
WHITEFIELD,2094.0,2,113.19,3
WHITEFIELD,5000.0,4,400.0,4
WHITEFIELD,1452.0,3,90.0,3
WHITEFIELD,1255.0,2,77.0,2
WHITEFIELD,2856.0,5,157.5,4
WHITEFIELD,1192.0,2,71.0,2
WHITEFIELD,1778.0,3,122.0,3
WHITEFIELD,1216.0,2,80.0,2
WHITEFIELD,1195.0,2,70.0,2
WHITEFIELD,1697.0,3,94.79,3
WHITEFIELD,2321.0,4,157.0,3
WHITEFIELD,1277.0,2,77.0,2
WHITEFIELD,613.0,1,48.0,1
WHITEFIELD,1272.0,2,95.05,2
WHITEFIELD,1870.0,3,138.0,3
WHITEFIELD,1431.0,3,85.0,3
WHITEFIELD,1600.0,3,95.0,3
WHITEFIELD,1405.0,2,78.0,3
WHITEFIELD,1216.0,2,75.0,2
WHITEFIELD,2990.0,3,198.0,4
WHITEFIELD,1991.0,3,104.0,3
WHITEFIELD,1840.0,3,140.0,3
WHITEFIELD,1362.0,2,85.0,2
WHITEFIELD,524.0,1,29.0,1
WHITEFIELD,1910.0,3,161.0,3
WHITEFIELD,1615.0,3,96.9,3
WHITEFIELD,4500.0,4,330.0,4
WHITEFIELD,905.0,1,52.0,1
WHITEFIELD,4827.0,4,400.0,4
WHITEFIELD,1850.0,3,150.0,3
WHITEFIELD,1495.0,3,88.0,2
WHITEFIELD,1290.0,2,90.0,2
WHITEFIELD,2268.0,3,146.0,4
WHITEFIELD,2882.0,5,204.0,4
WHITEFIELD,840.0,1,57.6,1
WHITEFIELD,1320.0,2,79.5,2
WHITEFIELD,1356.0,2,94.84,2
WHITEFIELD,3537.0,5,210.0,4
WHITEFIELD,3010.0,3,200.0,3
WHITEFIELD,1655.0,3,110.0,3
WHITEFIELD,2444.0,4,145.0,4
WHITEFIELD,920.0,2,63.0,2
WHITEFIELD,3200.0,4,224.0,4
WHITEFIELD,1610.0,3,81.0,3
WHITEFIELD,1190.0,2,70.0,2
WHITEFIELD,1220.0,2,89.0,2
WHITEFIELD,2928.0,4,198.0,4
WHITEFIELD,4000.0,4,380.0,4
WHITEFIELD,1200.0,3,68.4,3
WHITEFIELD,1338.0,2,103.0,2
WHITEFIELD,2280.0,4,126.0,3
WHITEFIELD,1697.0,3,108.0,3
WHITEFIELD,2134.0,4,118.0,3
WHITEFIELD,1564.0,3,103.0,3
WHITEFIELD,1420.0,2,136.0,2
WHITEFIELD,640.0,1,19.83,1
WHITEFIELD,1700.0,3,115.0,3
WHITEFIELD,3596.0,3,200.0,3
WHITEFIELD,1585.0,3,84.0,3
WHITEFIELD,1270.0,2,105.0,2
WHITEFIELD,3262.0,4,260.0,4
WHITEFIELD,1300.0,2,78.0,2
WHITEFIELD,1862.0,3,125.0,3
WHITEFIELD,1745.0,3,100.0,3
WHITEFIELD,1639.5,3,92.63,3
WHITEFIELD,1564.0,3,103.0,3
WHITEFIELD,750.0,2,52.7,2
WHITEFIELD,1132.0,2,79.28,2
WHITEFIELD,2025.0,4,115.0,3
WHITEFIELD,3075.0,2,188.0,4
WHITEFIELD,3940.0,5,265.0,4
WHITEFIELD,2900.0,4,225.0,4
WHITEFIELD,1150.0,2,70.0,2
WHITEFIELD,1570.0,3,88.0,3
WHITEFIELD,1720.0,3,100.0,3
WHITEFIELD,2140.0,3,139.0,3
WHITEFIELD,624.0,1,35.0,1
WHITEFIELD,905.0,1,60.0,1
WHITEFIELD,1485.0,2,96.51,2
WHITEFIELD,1269.0,2,75.0,2
WHITEFIELD,877.0,1,59.0,1
WHITEFIELD,1314.0,2,84.0,2
WHITEFIELD,3250.0,5,290.0,5
WHITEFIELD,905.0,1,52.0,1
WHITEFIELD,1836.0,3,125.0,3
WHITEFIELD,2210.0,3,156.0,3
WHITEFIELD,4348.5,2,304.0,4
WHITEFIELD,1655.0,3,113.0,3
WHITEFIELD,750.0,1,51.0,1
WHITEFIELD,1562.0,3,103.0,3
WHITEFIELD,3450.0,4,208.0,3
WHITEFIELD,1700.0,3,140.0,3
WHITEFIELD,1720.0,3,98.97,3
WHITEFIELD,1640.0,4,91.0,3
YELACHENAHALLI,1100.0,2,60.0,2
YELACHENAHALLI,1080.0,2,55.0,2
YELACHENAHALLI,1400.0,2,55.0,3
YELACHENAHALLI,1080.0,2,38.0,2
YELACHENAHALLI,1464.0,2,105.0,3
YELACHENAHALLI,1365.0,2,72.0,3
YELACHENAHALLI,800.0,1,30.0,2
YELACHENAHALLI,1130.0,2,40.0,2
YELAHANKA,1614.0,2,100.0,3
YELAHANKA,1603.0,3,96.0,3
YELAHANKA,1633.0,3,110.0,3
YELAHANKA,1355.0,2,75.0,3
YELAHANKA,1200.0,2,70.0,2
YELAHANKA,602.0,2,30.0,1
YELAHANKA,1517.0,3,76.3,3
YELAHANKA,697.0,1,45.0,1
YELAHANKA,1300.0,2,69.23,2
YELAHANKA,1322.0,2,77.9,2
YELAHANKA,2145.0,3,125.0,3
YELAHANKA,1465.0,3,80.01,3
YELAHANKA,1267.0,3,78.0,2
YELAHANKA,1620.0,3,90.0,3
YELAHANKA,1825.0,3,105.0,3
YELAHANKA,628.0,1,24.0,1
YELAHANKA,1342.0,2,75.0,3
YELAHANKA,2317.0,4,140.0,3
YELAHANKA,1270.0,2,78.0,2
YELAHANKA,1890.0,3,109.0,3
YELAHANKA,2500.0,3,120.0,5
YELAHANKA,3600.0,6,200.0,6
YELAHANKA,1711.0,3,85.61,3
YELAHANKA,1890.0,3,108.0,3
YELAHANKA,1556.0,3,86.0,3
YELAHANKA,1100.0,2,60.0,2
YELAHANKA,1756.0,3,125.0,3
YELAHANKA,1600.0,3,100.0,3
YELAHANKA,1614.0,3,93.0,3
YELAHANKA,1653.0,3,93.0,3
YELAHANKA,1847.0,3,92.0,3
YELAHANKA,1315.0,2,75.0,2
YELAHANKA,1780.0,3,107.0,3
YELAHANKA,567.0,1,25.0,1
YELAHANKA,1170.0,2,62.5,2
YELAHANKA,3050.0,5,213.0,5
YELAHANKA,1835.0,3,108.0,3
YELAHANKA,1304.0,2,79.0,2
YELAHANKA,602.0,1,26.0,1
YELAHANKA,694.0,1,30.84,1
YELAHANKA,602.0,1,38.0,1
YELAHANKA,1315.0,2,85.0,2
YELAHANKA,1322.0,2,80.0,2
YELAHANKA,1234.0,2,80.0,2
YELAHANKA,1326.0,2,78.0,2
YELAHANKA,1610.0,4,85.0,3
YELAHANKA,2600.0,4,175.0,4
YELAHANKA,697.0,1,35.0,1
YELAHANKA,827.5,1,42.535,1
YELAHANKA,1445.0,2,82.0,2
YELAHANKA,1705.0,3,91.0,3
YELAHANKA,1315.0,2,77.0,2
YELAHANKA,1115.0,2,60.0,2
YELAHANKA,1650.0,3,105.0,3
YELAHANKA,1175.0,2,67.77,2
YELAHANKA,1610.0,3,115.0,3
YELAHANKA,1322.0,2,86.0,2
YELAHANKA,1560.0,2,98.0,3
YELAHANKA,654.0,1,38.4,1
YELAHANKA,1304.0,2,69.97,2
YELAHANKA,1491.0,3,85.0,3
YELAHANKA,654.0,1,38.0,1
YELAHANKA,1705.0,3,95.0,3
YELAHANKA,654.0,1,37.0,1
YELAHANKA,1322.0,2,75.0,2
YELAHANKA,1705.0,3,85.0,3
YELAHANKA,2675.0,4,140.0,4
YELAHANKA NEW TOWN,650.0,1,33.0,1
YELAHANKA NEW TOWN,500.0,2,24.0,1
YELAHANKA NEW TOWN,488.0,1,20.0,1
YELAHANKA NEW TOWN,650.0,1,18.0,1
YELAHANKA NEW TOWN,500.0,1,18.0,1
YELAHANKA NEW TOWN,500.0,1,20.0,1
YELAHANKA NEW TOWN,650.0,1,20.0,1
YELAHANKA NEW TOWN,450.0,1,16.0,1
YELAHANKA NEW TOWN,1000.0,2,44.0,2
YELAHANKA NEW TOWN,650.0,1,17.0,1
YELAHANKA NEW TOWN,1290.0,2,70.0,2
YELAHANKA NEW TOWN,2200.0,2,180.0,2
YELAHANKA NEW TOWN,1400.0,2,80.0,3
YELAHANKA NEW TOWN,1610.0,3,92.0,3
YELAHANKA NEW TOWN,440.0,1,16.5,1
YELAHANKA NEW TOWN,960.0,2,50.0,2
YELAHANKA NEW TOWN,1209.0,2,65.0,3
YELAHANKA NEW TOWN,450.0,1,15.0,1
YELAHANKA NEW TOWN,1100.0,2,58.0,2
YELENAHALLI,1650.0,3,68.0,3
YELENAHALLI,1160.0,2,44.08,2
YELENAHALLI,1260.0,2,47.88,2
YELENAHALLI,1175.0,2,50.0,2
YELENAHALLI,1200.0,2,46.17,2
YELENAHALLI,1200.0,2,46.17,2
YELENAHALLI,1240.0,2,47.12,2
YESHWANTHPUR,669.0,1,36.85,1
YESHWANTHPUR,1950.0,4,130.0,4
YESHWANTHPUR,1692.0,3,108.0,3
YESHWANTHPUR,1500.0,3,100.0,3
YESHWANTHPUR,666.0,1,36.8,1
YESHWANTHPUR,1855.0,3,135.0,3
YESHWANTHPUR,605.0,1,41.745,1
YESHWANTHPUR,1277.5,2,95.815,2
YESHWANTHPUR,1400.0,2,100.0,2
YESHWANTHPUR,1362.0,2,100.0,2
YESHWANTHPUR,1144.0,2,67.0,2
YESHWANTHPUR,3600.0,5,220.0,4
YESHWANTHPUR,1165.0,2,85.0,2
YESHWANTHPUR,670.0,1,36.85,1
YESHWANTHPUR,994.0,2,54.67,1
YESHWANTHPUR,1240.0,2,80.0,2
YESHWANTHPUR,1185.0,2,75.84,2
YESHWANTHPUR,2500.0,5,185.0,6
YESHWANTHPUR,650.0,1,40.0,1
YESHWANTHPUR,672.0,1,36.85,1
YESHWANTHPUR,1693.0,3,108.0,3
YESHWANTHPUR,1713.0,3,110.0,3
YESHWANTHPUR,674.0,1,36.85,1
YESHWANTHPUR,673.0,1,36.85,1
